year_month,month_of_release,passenger_type,direction,citizenship,visa,country_of_residence,estimate,standard_error,status,_id
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Netherlands,20,0,Provisional,28608
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,New Zealand,6,0,Provisional,28609
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Niue,5,0,Provisional,28610
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Not Stated,685,0,Provisional,28611
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Oceania and Antarctica,1859,0,Provisional,28612
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Pakistan,1,0,Provisional,28613
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Panama,3,0,Provisional,28614
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Peru,2,0,Provisional,28615
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Philippines,6,0,Provisional,28616
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Poland,1,0,Provisional,28617
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Qatar,16,0,Provisional,28618
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Romania,3,0,Provisional,28619
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Samoa,17,0,Provisional,28620
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Serbia,1,0,Provisional,28621
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Singapore,17,0,Provisional,28622
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Solomon Islands,1,0,Provisional,28623
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,South Africa,7,0,Provisional,28624
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Spain,6,0,Provisional,28625
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Sri Lanka,2,0,Provisional,28626
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Sweden,6,0,Provisional,28627
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Switzerland,15,0,Provisional,28628
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Taiwan,7,0,Provisional,28629
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Thailand,14,0,Provisional,28630
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,The Americas,237,0,Provisional,28631
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Timor-Leste,1,0,Provisional,28632
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Tokelau,1,0,Provisional,28633
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Tonga,10,0,Provisional,28634
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,TOTAL,3726,0,Provisional,28635
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Turkey,7,0,Provisional,28636
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Ukraine,1,0,Provisional,28637
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,United Arab Emirates,21,0,Provisional,28638
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,United Kingdom,550,0,Provisional,28639
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,United States of America,111,0,Provisional,28640
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Vanuatu,1,0,Provisional,28641
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Viet Nam,10,0,Provisional,28642
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,NZ and Australian citizens,Zambia,1,0,Provisional,28643
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Afghanistan,2,0,Provisional,28644
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Africa and the Middle East,2,0,Provisional,28645
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Asia,14,0,Provisional,28646
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Australia,1,0,Provisional,28647
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Brazil,1,0,Provisional,28648
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Canada,2,0,Provisional,28649
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,"China, People's Republic of",6,0,Provisional,28650
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Colombia,2,0,Provisional,28651
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Europe,11,0,Provisional,28652
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Fiji,30,0,Provisional,28653
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,India,1,0,Provisional,28654
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Kiribati,3,0,Provisional,28655
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Not Stated,7,0,Provisional,28656
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Oceania and Antarctica,65,0,Provisional,28657
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Philippines,4,0,Provisional,28658
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Russia,4,0,Provisional,28659
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Samoa,1,0,Provisional,28660
2017-10,2019-01,Long-term migrant,Arrivals,TOTAL,Other,Saudi Arabia,1,0,Provisional,28661
